source_row_zero_based,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
67156,38cCzX3jpZhctBx6CHA9PG,J Balvin;Bad Bunny,Feliz Cumpleaños con Perreo,LA CANCIÓN,2,242573,False,0.756,0.646,7,-5.795,1,0.319,0.152,1.81e-05,0.108,0.429,176.088,4,latin
67157,3LaQzvfIetBWdtIV0JoBwF,J Balvin;Bad Bunny;Mr Eazi,Feliz Cumpleaños con Perreo,COMO UN BEBÉ,4,218826,False,0.825,0.807,6,-5.753,1,0.095,0.0741,4.79e-06,0.138,0.816,103.053,4,latin
67162,20JTNRnNUJL75tSJmtg2ZY,J Balvin;Skrillex,Regageton Para Niños,In Da Getto,5,130666,False,0.924,0.723,8,-3.142,1,0.0466,0.0177,2.61e-05,0.113,0.643,126.998,4,latin
67193,7lTWdUAtKRdaRS0UbQD9y7,J Balvin,Noche de Halloween Latino,Morado,2,200666,False,0.881,0.696,11,-3.838,0,0.0797,0.136,4.06e-05,0.0927,0.781,97.002,4,latin
67523,5K5PsYGecXpFRoSNYHvhll,Chris Jedi;Anuel AA;Chencho Corleone;Ñengo Flow,El perreo es el futuro,La Llevo Al Cielo,0,254920,True,0.795,0.845,9,-3.809,0,0.135,0.105,1.14e-05,0.172,0.769,170.023,4,latin
67578,5K5PsYGecXpFRoSNYHvhll,Chris Jedi;Anuel AA;Chencho Corleone;Ñengo Flow,El perreo es el futuro,La Llevo Al Cielo,0,254920,True,0.795,0.845,9,-3.809,0,0.135,0.105,1.14e-05,0.172,0.769,170.023,4,latin
67654,3X1d3Krb95sCtZ8ydVDFDY,Mariah Angeliq;Casper Magico,El perreo es el futuro,Lo Prohibido,0,202560,False,0.83,0.679,8,-3.519,0,0.143,0.137,7.78e-05,0.0905,0.213,95.003,4,latin
67655,4rlYrov7VH5lsLQklkdoFt,Mariah Angeliq,Halloween 2022 Perreo Vol. 5,Miénteme,0,211693,False,0.696,0.82,8,-4.511,0,0.127,0.0712,0.0,0.132,0.43,100.064,4,latin
67673,1u7MXGKrK4hBxkn67pyjJX,Mariah Angeliq,Noche de Halloween Latino,La Tóxica,1,171280,True,0.536,0.723,6,-4.761,0,0.268,0.0149,7.78e-05,0.0952,0.724,91.761,4,latin
67710,1I86H4C4Vqm0INF99IGq0r,Alvaro Diaz;Rauw Alejandro,Noche de Halloween Latino,Problemón,1,193013,False,0.729,0.737,2,-3.727,0,0.064,0.275,7.58e-06,0.137,0.369,91.99,4,latin
67718,4rlYrov7VH5lsLQklkdoFt,Mariah Angeliq,Halloween 2022 Perreo Vol. 5,Miénteme,0,211693,False,0.696,0.82,8,-4.511,0,0.127,0.0712,0.0,0.132,0.43,100.064,4,latin
67722,3X1d3Krb95sCtZ8ydVDFDY,Mariah Angeliq;Casper Magico,El perreo es el futuro,Lo Prohibido,0,202560,False,0.83,0.679,8,-3.519,0,0.143,0.137,7.78e-05,0.0905,0.213,95.003,4,latin
67735,1u7MXGKrK4hBxkn67pyjJX,Mariah Angeliq,Noche de Halloween Latino,La Tóxica,1,171280,True,0.536,0.723,6,-4.761,0,0.268,0.0149,7.78e-05,0.0952,0.724,91.761,4,latin
67757,1I86H4C4Vqm0INF99IGq0r,Alvaro Diaz;Rauw Alejandro,Noche de Halloween Latino,Problemón,1,193013,False,0.729,0.737,2,-3.727,0,0.064,0.275,7.58e-06,0.137,0.369,91.99,4,latin
68110,2ldVpRwLjfUWCDqrjNQYWt,Daddy Yankee;Bad Bunny,Perreo en Halloween,X ÚLTIMA VEZ,3,192477,True,0.812,0.855,7,-3.725,1,0.0554,0.0789,0.000167,0.108,0.573,90.04,4,latino
68135,0w6KXQRbURk23AtKn3q5Wr,Daddy Yankee,Halloween con perreito,RUMBATÓN,0,248768,False,0.685,0.909,3,-4.034,0,0.0396,0.0471,0.0,0.35,0.922,95.004,4,latino
68137,62ppSZlSrkdflEZWXM34gG,Daddy Yankee,Bájale como 7500,RUMBATÓN,2,248768,False,0.685,0.909,3,-4.034,0,0.0396,0.0471,0.0,0.35,0.922,95.004,4,latino
68139,3ufMt1JWzgGeJ1rvGjeGbX,Daddy Yankee,Feliz Cumpleaños con Perreo,RUMBATÓN,1,248768,False,0.685,0.909,3,-4.034,0,0.0396,0.0471,0.0,0.35,0.922,95.004,4,latino
68156,2ldVpRwLjfUWCDqrjNQYWt,Daddy Yankee;Bad Bunny,Perreo en Halloween,X ÚLTIMA VEZ,3,192477,True,0.812,0.855,7,-3.725,1,0.0554,0.0789,0.000167,0.108,0.573,90.04,4,latino
68169,0w6KXQRbURk23AtKn3q5Wr,Daddy Yankee,Halloween con perreito,RUMBATÓN,0,248768,False,0.685,0.909,3,-4.034,0,0.0396,0.0471,0.0,0.35,0.922,95.004,4,latino
68173,62ppSZlSrkdflEZWXM34gG,Daddy Yankee,Bájale como 7500,RUMBATÓN,2,248768,False,0.685,0.909,3,-4.034,0,0.0396,0.0471,0.0,0.35,0.922,95.004,4,latino
68179,3ufMt1JWzgGeJ1rvGjeGbX,Daddy Yankee,Feliz Cumpleaños con Perreo,RUMBATÓN,1,248768,False,0.685,0.909,3,-4.034,0,0.0396,0.0471,0.0,0.35,0.922,95.004,4,latino
68265,7q2b7oG0UIDtl0rxQSeVwq,Don Omar;Plan B,Reggaeton Mix Perreito,Hooka,2,238386,False,0.733,0.859,1,-5.087,1,0.146,0.0431,0.0,0.822,0.845,170.047,4,latino
68299,4B8RTAHSPfYpV222GsmEjq,Don Omar,Fiesta portatil,Zumba,2,263973,False,0.718,0.891,9,-3.494,0,0.0404,0.00175,0.0146,0.138,0.828,124.981,4,latino
68312,7q2b7oG0UIDtl0rxQSeVwq,Don Omar;Plan B,Reggaeton Mix Perreito,Hooka,2,238386,False,0.733,0.859,1,-5.087,1,0.146,0.0431,0.0,0.822,0.845,170.047,4,latino
68348,4B8RTAHSPfYpV222GsmEjq,Don Omar,Fiesta portatil,Zumba,2,263973,False,0.718,0.891,9,-3.494,0,0.0404,0.00175,0.0146,0.138,0.828,124.981,4,latino
68399,3lOFofBlwZF66FMjH2AcuC,Cali Y El Dandee;Juan Magán;Sebastian Yatra,Queda poco para la PAES 2.0,Por Fin Te Encontré,0,250836,False,0.645,0.822,11,-3.679,1,0.212,0.0493,0.0,0.193,0.837,179.994,4,latino
68439,3lOFofBlwZF66FMjH2AcuC,Cali Y El Dandee;Juan Magán;Sebastian Yatra,Queda poco para la PAES 2.0,Por Fin Te Encontré,0,250836,False,0.645,0.822,11,-3.679,1,0.212,0.0493,0.0,0.193,0.837,179.994,4,latino
69658,5nxoZa9rMVL5HO1G5lN3FJ,Saleem,Jai Mata Di,Jai Ho Ganesh Ji,21,277986,False,0.642,0.666,8,-8.617,1,0.0435,0.253,0.0,0.158,0.831,134.054,4,malay
69710,5nxoZa9rMVL5HO1G5lN3FJ,Saleem,Jai Mata Di,Jai Ho Ganesh Ji,21,277986,False,0.642,0.666,8,-8.617,1,0.0435,0.253,0.0,0.158,0.831,134.054,4,malay
71653,5m9uiFH9sK5wxRZdfN62n9,Breaking Benjamin,Shallow Bay: The Best Of Breaking Benjamin (Explicit),The Diary Of Jane,59,200213,False,0.39,0.958,10,-4.455,0,0.0622,5.67e-05,0.0437,0.121,0.348,167.045,4,metal
71710,5m9uiFH9sK5wxRZdfN62n9,Breaking Benjamin,Shallow Bay: The Best Of Breaking Benjamin (Explicit),The Diary Of Jane,59,200213,False,0.39,0.958,10,-4.455,0,0.0622,5.67e-05,0.0437,0.121,0.348,167.045,4,metal
71817,4Y2bR875LdPq9JILrY2FSw,Bad Wolves,Zombie EP,Zombie (Acoustic),55,259253,False,0.499,0.494,2,-6.069,0,0.0264,0.0646,0.0,0.182,0.129,77.011,4,metal
71866,4Y2bR875LdPq9JILrY2FSw,Bad Wolves,Zombie EP,Zombie (Acoustic),55,259253,False,0.499,0.494,2,-6.069,0,0.0264,0.0646,0.0,0.182,0.129,77.011,4,metal
73304,5SB73InpxuEQ20qEWhOQFV,Format:B,Chunky,Chunky,55,158114,False,0.803,0.858,10,-4.019,1,0.0538,0.0111,0.096,0.0766,0.862,121.989,4,minimal-techno
73352,5SB73InpxuEQ20qEWhOQFV,Format:B,Chunky,Chunky,55,158114,False,0.803,0.858,10,-4.019,1,0.0538,0.0111,0.096,0.0766,0.862,121.989,4,minimal-techno
73946,4DK9SUOnVliHTl0kVjROv0,Berlin Minimal,Playlist Nature Walking (Tour 1),Surf Slide Minimal - Club Edit,17,155662,False,0.735,0.874,6,-6.808,1,0.0373,0.000118,0.9,0.363,0.15,124.001,4,minimal-techno
73997,4DK9SUOnVliHTl0kVjROv0,Berlin Minimal,Playlist Nature Walking (Tour 1),Surf Slide Minimal - Club Edit,17,155662,False,0.735,0.874,6,-6.808,1,0.0373,0.000118,0.9,0.363,0.15,124.001,4,minimal-techno
75476,3m4MvVUvY06ZuCLXxWYY2m,Brian Crain,A Light in the Trees,Tenderness,22,222080,False,0.273,0.258,6,-17.858,1,0.0337,0.982,0.89,0.111,0.099,154.527,3,new-age
75520,3m4MvVUvY06ZuCLXxWYY2m,Brian Crain,A Light in the Trees,Tenderness,22,222080,False,0.273,0.258,6,-17.858,1,0.0337,0.982,0.89,0.111,0.099,154.527,3,new-age
75528,5uRJ0oirdTBD7jjG7VhEhh,Dan Gibson's Solitudes,Stream of Dreams,Pool of Mirrors,22,398133,False,0.311,0.0948,3,-29.575,1,0.0555,0.861,0.202,0.907,0.0649,99.213,4,new-age
75540,3UPxTUgfoxubx8fC3wOJ0P,Dan Gibson's Solitudes,Dolphin Dreams,Angels of the Reef,22,350201,False,0.117,0.11,5,-26.081,1,0.0442,0.977,0.741,0.702,0.0449,83.687,4,new-age
75583,5uRJ0oirdTBD7jjG7VhEhh,Dan Gibson's Solitudes,Stream of Dreams,Pool of Mirrors,22,398133,False,0.311,0.0948,3,-29.575,1,0.0555,0.861,0.202,0.907,0.0649,99.213,4,new-age
75594,3UPxTUgfoxubx8fC3wOJ0P,Dan Gibson's Solitudes,Dolphin Dreams,Angels of the Reef,22,350201,False,0.117,0.11,5,-26.081,1,0.0442,0.977,0.741,0.702,0.0449,83.687,4,new-age
75656,24ncWBgfsWHODJwzuc2p1l,Karunesh,Colors of the East,Vishnu,36,389640,False,0.668,0.571,11,-13.619,0,0.0389,0.768,0.857,0.146,0.607,89.98,4,new-age
75697,2KsD4oe5Dj7EPPwkVfiaL3,Clannad,Lore,Crói Cróga - Remastered in 2004,22,298960,False,0.567,0.424,9,-11.726,0,0.0289,0.779,8.34e-05,0.366,0.389,138.923,4,new-age
75704,24ncWBgfsWHODJwzuc2p1l,Karunesh,Colors of the East,Vishnu,36,389640,False,0.668,0.571,11,-13.619,0,0.0389,0.768,0.857,0.146,0.607,89.98,4,new-age
75743,2KsD4oe5Dj7EPPwkVfiaL3,Clannad,Lore,Crói Cróga - Remastered in 2004,22,298960,False,0.567,0.424,9,-11.726,0,0.0289,0.779,8.34e-05,0.366,0.389,138.923,4,new-age
75839,6YFYYxoLH9Aoasz0unIXiK,Jim Brickman,Destiny,Your Love,54,223093,False,0.605,0.454,5,-8.394,1,0.0264,0.241,0.0,0.114,0.326,121.974,4,new-age
75890,6YFYYxoLH9Aoasz0unIXiK,Jim Brickman,Destiny,Your Love,54,223093,False,0.605,0.454,5,-8.394,1,0.0264,0.241,0.0,0.114,0.326,121.974,4,new-age
76254,10zfQIoFPJJLTz97BTCivL,Dimash Qudaibergen,"Couldn't Leave (電視劇《親愛的, 熱愛的》插曲)","Couldn't Leave (電視劇《親愛的, 熱愛的》插曲)",41,193600,False,0.295,0.402,6,-10.493,0,0.0321,0.535,0.000104,0.105,0.069,149.525,4,opera
76276,1GU90z6vuJ8XtQu0XLzyDH,Michael Ball;Alfie Boe,Back Together,Let It Be Me,25,203253,False,0.337,0.264,4,-15.015,1,0.031,0.797,0.0647,0.148,0.145,90.013,4,opera
76302,10zfQIoFPJJLTz97BTCivL,Dimash Qudaibergen,"Couldn't Leave (電視劇《親愛的, 熱愛的》插曲)","Couldn't Leave (電視劇《親愛的, 熱愛的》插曲)",41,193600,False,0.295,0.402,6,-10.493,0,0.0321,0.535,0.000104,0.105,0.069,149.525,4,opera
76317,1GU90z6vuJ8XtQu0XLzyDH,Michael Ball;Alfie Boe,Back Together,Let It Be Me,25,203253,False,0.337,0.264,4,-15.015,1,0.031,0.797,0.0647,0.148,0.145,90.013,4,opera
76659,3xF6OYQ4Da4JhPGsmubG9M,Andrea Bocelli,Vivere - Live In Tuscany,Mille Lune Mille Onde - Live,20,243493,False,0.51,0.602,10,-8.027,1,0.039,0.556,2.73e-05,0.699,0.334,109.933,4,opera
76674,5wOLmQDML8Po0Qoc7N1uLk,Emma Shapplin,Etterna,Celtica,20,307693,False,0.221,0.371,7,-10.897,0,0.038,0.697,0.0153,0.156,0.122,93.075,3,opera
76709,3xF6OYQ4Da4JhPGsmubG9M,Andrea Bocelli,Vivere - Live In Tuscany,Mille Lune Mille Onde - Live,20,243493,False,0.51,0.602,10,-8.027,1,0.039,0.556,2.73e-05,0.699,0.334,109.933,4,opera
76722,5wOLmQDML8Po0Qoc7N1uLk,Emma Shapplin,Etterna,Celtica,20,307693,False,0.221,0.371,7,-10.897,0,0.038,0.697,0.0153,0.156,0.122,93.075,3,opera
76879,3pkoey7hNfAGNG2X0yp99C,Méav,Celtic Twilight 5 (From The Hearts O'Space),"Ailein Duinn (Theme From The Movie ""Rob Roy"")",20,254880,False,0.272,0.247,5,-11.169,0,0.0333,0.905,0.0256,0.111,0.106,112.881,3,opera
76886,1p5CA3hRZ1B4GcbgTX4oPo,Michael Ball;Alfie Boe,Together Again,You're The Voice,20,302946,False,0.334,0.735,2,-10.697,1,0.0741,0.366,0.014,0.0737,0.525,82.471,4,opera
76888,6AL3WfvaUJi5nA8XqPDoy9,Michael Ball;Alfie Boe,Together Again (Deluxe),"Bring Me Sunshine - From ""Morecambe & Wise""",20,234106,False,0.521,0.35,10,-9.92,0,0.0345,0.329,0.0,0.059,0.475,112.02,4,opera
76921,3pkoey7hNfAGNG2X0yp99C,Méav,Celtic Twilight 5 (From The Hearts O'Space),"Ailein Duinn (Theme From The Movie ""Rob Roy"")",20,254880,False,0.272,0.247,5,-11.169,0,0.0333,0.905,0.0256,0.111,0.106,112.881,3,opera
76924,1p5CA3hRZ1B4GcbgTX4oPo,Michael Ball;Alfie Boe,Together Again,You're The Voice,20,302946,False,0.334,0.735,2,-10.697,1,0.0741,0.366,0.014,0.0737,0.525,82.471,4,opera
76928,6AL3WfvaUJi5nA8XqPDoy9,Michael Ball;Alfie Boe,Together Again (Deluxe),"Bring Me Sunshine - From ""Morecambe & Wise""",20,234106,False,0.521,0.35,10,-9.92,0,0.0345,0.329,0.0,0.059,0.475,112.02,4,opera
76934,10ohUdSA7ZKCSeulKs1ciP,Georges Bizet;Théophile Alexandre;Quatuor Zaïde,No(s) Dames,"Carmen, Act 1 Scene 5: L'Amour est un oiseau rebelle (Arr. for Countertenor & String Quartet by Eric Mouret)",20,181746,False,0.362,0.0919,0,-18.037,1,0.0918,0.978,1.52e-06,0.0986,0.371,86.732,3,opera
76997,10ohUdSA7ZKCSeulKs1ciP,Georges Bizet;Théophile Alexandre;Quatuor Zaïde,No(s) Dames,"Carmen, Act 1 Scene 5: L'Amour est un oiseau rebelle (Arr. for Countertenor & String Quartet by Eric Mouret)",20,181746,False,0.362,0.0919,0,-18.037,1,0.0918,0.978,1.52e-06,0.0986,0.371,86.732,3,opera
78046,2B7ztTw0XuywnZK6W3tTG7,Andreas Gabalier,Best Of Karneval,Hulapalu,0,180252,False,0.705,0.676,0,-4.672,1,0.0467,0.505,0.0,0.628,0.701,124.96,4,party
78089,2B7ztTw0XuywnZK6W3tTG7,Andreas Gabalier,Best Of Karneval,Hulapalu,0,180252,False,0.705,0.676,0,-4.672,1,0.0467,0.505,0.0,0.628,0.701,124.96,4,party
78148,0gbTWyqIQXC93BTXxmAveK,Jürgen Drews,Karneval Klassiker,Irgendwann irgendwo irgendwie - seh'n wir uns wieder - Remastered 2017,0,245426,False,0.671,0.98,0,-3.769,1,0.0424,0.00686,0.000199,0.0852,0.868,124.009,4,party
78190,6Cd5urxZ5t5RyxNX7O3pyb,Höhner,Karneval Klassiker,"Viva Colonia (Da simmer dabei, dat is prima!)",0,189386,False,0.571,0.85,7,-4.426,1,0.0367,0.0781,0.0,0.27,0.766,128.071,4,party
78199,0gbTWyqIQXC93BTXxmAveK,Jürgen Drews,Karneval Klassiker,Irgendwann irgendwo irgendwie - seh'n wir uns wieder - Remastered 2017,0,245426,False,0.671,0.98,0,-3.769,1,0.0424,0.00686,0.000199,0.0852,0.868,124.009,4,party
78246,6Cd5urxZ5t5RyxNX7O3pyb,Höhner,Karneval Klassiker,"Viva Colonia (Da simmer dabei, dat is prima!)",0,189386,False,0.571,0.85,7,-4.426,1,0.0367,0.0781,0.0,0.27,0.766,128.071,4,party
78615,2IHTPzWvCxfYdLzdWofJYp,Michael Wendler,The Very Best Of,Nina,26,232653,False,0.757,0.864,0,-5.678,1,0.0441,0.116,0.00073,0.259,0.726,128.063,4,party
78668,2IHTPzWvCxfYdLzdWofJYp,Michael Wendler,The Very Best Of,Nina,26,232653,False,0.757,0.864,0,-5.678,1,0.0441,0.116,0.00073,0.259,0.726,128.063,4,party
78836,2JjmTbiaj8Zin3ePd6hfdB,FiNCH,Kassenhäuschen EP,Maschinen,24,156269,True,0.763,0.886,9,-3.745,0,0.258,0.114,0.0,0.148,0.631,150.073,4,party
78878,44ZjtiuwW9fA4SHrvEggL2,Matthias Reim,Verdammt Ich hab Nix,Verdammt Ich lieb' dich,25,217680,False,0.57,0.86,9,-5.013,0,0.0478,0.0196,0.0,0.408,0.451,109.994,4,party
78883,2JjmTbiaj8Zin3ePd6hfdB,FiNCH,Kassenhäuschen EP,Maschinen,24,156269,True,0.763,0.886,9,-3.745,0,0.258,0.114,0.0,0.148,0.631,150.073,4,party
78928,44ZjtiuwW9fA4SHrvEggL2,Matthias Reim,Verdammt Ich hab Nix,Verdammt Ich lieb' dich,25,217680,False,0.57,0.86,9,-5.013,0,0.0478,0.0196,0.0,0.408,0.451,109.994,4,party
79714,5A6E9cVlxYAmEvdbEE4w9Y,Karim Kamar,"Selected Works, Vol. 3",drivers license - Piano Arrangement,40,284000,False,0.344,0.081,10,-23.65,1,0.0564,0.983,0.9,0.103,0.034,128.876,4,piano
79764,5A6E9cVlxYAmEvdbEE4w9Y,Karim Kamar,"Selected Works, Vol. 3",drivers license - Piano Arrangement,40,284000,False,0.344,0.081,10,-23.65,1,0.0564,0.983,0.9,0.103,0.034,128.876,4,piano
79911,3VBPPIu4MGBnMj4SF8sJBJ,Ever So Blue,Fragment,Fragment,46,153103,False,0.403,0.0621,6,-28.678,1,0.049,0.995,0.932,0.0999,0.146,135.761,4,piano
79959,3VBPPIu4MGBnMj4SF8sJBJ,Ever So Blue,Fragment,Fragment,46,153103,False,0.403,0.0621,6,-28.678,1,0.049,0.995,0.932,0.0999,0.146,135.761,4,piano
80379,6YYVzVapUF3UnZQ0igasl3,Shafqat Amanat Ali,Yaariyan,Allah Waariyan,62,314522,False,0.483,0.781,4,-5.926,1,0.0445,0.349,0.0,0.126,0.801,83.782,4,pop-film
80427,6YYVzVapUF3UnZQ0igasl3,Shafqat Amanat Ali,Yaariyan,Allah Waariyan,62,314522,False,0.483,0.781,4,-5.926,1,0.0445,0.349,0.0,0.126,0.801,83.782,4,pop-film
81074,4g7118rCobKcU4XQXSFlBS,The Weeknd,Drippy Drippy,The Hills,3,242280,True,0.565,0.551,0,-7.007,0,0.0687,0.0845,0.0,0.139,0.125,112.98,4,pop
81125,4g7118rCobKcU4XQXSFlBS,The Weeknd,Drippy Drippy,The Hills,3,242280,True,0.565,0.551,0,-7.007,0,0.0687,0.0845,0.0,0.139,0.125,112.98,4,pop
81298,6SKTHwAjQ2sEJSEcSm2N3v,Justin Bieber,pov: you have a holly jolly christmas,Santa Claus Is Coming To Town,0,216720,False,0.639,0.836,0,-4.878,0,0.048,0.027,0.0,0.283,0.814,104.998,4,pop
81344,6SKTHwAjQ2sEJSEcSm2N3v,Justin Bieber,pov: you have a holly jolly christmas,Santa Claus Is Coming To Town,0,216720,False,0.639,0.836,0,-4.878,0,0.048,0.027,0.0,0.283,0.814,104.998,4,pop
81436,6arE1lr4B2jsrWP1GBIkYH,David Guetta;MistaJam;John Newman,Upbeat 20's,If You Really Love Me (How Will I Know),1,184390,False,0.692,0.883,7,-4.698,1,0.0582,0.0512,0.0,0.228,0.614,122.984,4,pop
81445,4F9mATfUA9J8t7oQ9COCcQ,David Guetta;Bebe Rexha,Upbeat Pop,I'm Good (Blue),0,175238,True,0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,4,pop
81447,1fkKTSAmrguXmlZ1we0BQp,David Guetta;Becky Hill;Ella Henderson,Baddest of Them All,Crazy What Love Can Do,0,169756,False,0.601,0.713,4,-3.758,0,0.0449,0.0282,0.0,0.158,0.464,122.872,4,pop
81480,6arE1lr4B2jsrWP1GBIkYH,David Guetta;MistaJam;John Newman,Upbeat 20's,If You Really Love Me (How Will I Know),1,184390,False,0.692,0.883,7,-4.698,1,0.0582,0.0512,0.0,0.228,0.614,122.984,4,pop
81492,4F9mATfUA9J8t7oQ9COCcQ,David Guetta;Bebe Rexha,Upbeat Pop,I'm Good (Blue),0,175238,True,0.561,0.965,7,-3.673,0,0.0343,0.00383,7.07e-06,0.371,0.304,128.04,4,pop
81494,1fkKTSAmrguXmlZ1we0BQp,David Guetta;Becky Hill;Ella Henderson,Baddest of Them All,Crazy What Love Can Do,0,169756,False,0.601,0.713,4,-3.758,0,0.0449,0.0282,0.0,0.158,0.464,122.872,4,pop
81583,5hsExtdcPmoDQTc9rhK6ui,Feid,Perreo en Halloween,Si Te La Encuentras Por Ahí,4,191506,False,0.736,0.569,8,-3.559,0,0.0779,0.144,5.27e-05,0.112,0.433,171.973,4,pop
81637,5hsExtdcPmoDQTc9rhK6ui,Feid,Perreo en Halloween,Si Te La Encuentras Por Ahí,4,191506,False,0.736,0.569,8,-3.559,0,0.0779,0.144,5.27e-05,0.112,0.433,171.973,4,pop
81749,4Rt5ie6v0adFZmbTPoo3qZ,Coldplay;Geoff Swan;Hardwell;Mark 'Spike' Stent,10's Dance Classics,A Sky Full of Stars - Hardwell Remix,0,313124,False,0.652,0.657,3,-4.491,0,0.0306,0.00208,6.93e-05,0.0859,0.0861,127.997,4,pop
81799,4Rt5ie6v0adFZmbTPoo3qZ,Coldplay;Geoff Swan;Hardwell;Mark 'Spike' Stent,10's Dance Classics,A Sky Full of Stars - Hardwell Remix,0,313124,False,0.652,0.657,3,-4.491,0,0.0306,0.00208,6.93e-05,0.0859,0.0861,127.997,4,pop
82630,6ULTShYs7hdQsmzlzFMjFb,Hoodoo Gurus,Chariot Of The Gods,Was I Supposed To Care?,21,273653,False,0.489,0.621,11,-5.465,0,0.0281,0.0218,3.26e-05,0.118,0.407,152.02,4,power-pop
82686,6ULTShYs7hdQsmzlzFMjFb,Hoodoo Gurus,Chariot Of The Gods,Was I Supposed To Care?,21,273653,False,0.489,0.621,11,-5.465,0,0.0281,0.0218,3.26e-05,0.118,0.407,152.02,4,power-pop
82805,5pBaIDEQbrXKpplRE9sU5B,The Manges,Book Of Hate For Good People,I'm Not A Sissy,20,141480,False,0.622,0.966,0,-3.95,1,0.0354,0.0086,3.57e-06,0.368,0.79,108.013,4,power-pop
82815,7tyxIzfJI6uoc7t9kwwGmf,F.Y.P,Toys That Kill,Wherever the Creeps Go,20,114360,False,0.346,0.862,5,-6.208,1,0.0993,0.00762,0.0,0.676,0.741,178.092,4,power-pop
82854,5pBaIDEQbrXKpplRE9sU5B,The Manges,Book Of Hate For Good People,I'm Not A Sissy,20,141480,False,0.622,0.966,0,-3.95,1,0.0354,0.0086,3.57e-06,0.368,0.79,108.013,4,power-pop
82868,7tyxIzfJI6uoc7t9kwwGmf,F.Y.P,Toys That Kill,Wherever the Creeps Go,20,114360,False,0.346,0.862,5,-6.208,1,0.0993,0.00762,0.0,0.676,0.741,178.092,4,power-pop
82920,28jj3KEdWz0yKpVsCGVydC,White Reaper,The World's Best American Band,Another Day,21,111290,False,0.324,0.983,5,-1.624,0,0.099,0.000271,0.000117,0.565,0.178,148.234,4,power-pop
82966,28jj3KEdWz0yKpVsCGVydC,White Reaper,The World's Best American Band,Another Day,21,111290,False,0.324,0.983,5,-1.624,0,0.099,0.000271,0.000117,0.565,0.178,148.234,4,power-pop
83796,1xnsrpuHsb9cwGtMsfqzBc,Mike Williams;RYVM,Storylines,When The Sun Is Gone (feat. RYVM),0,178124,False,0.606,0.929,11,-4.65,1,0.098,0.0284,0.0,0.147,0.339,127.998,4,progressive-house
83843,1xnsrpuHsb9cwGtMsfqzBc,Mike Williams;RYVM,Storylines,When The Sun Is Gone (feat. RYVM),0,178124,False,0.606,0.929,11,-4.65,1,0.098,0.0284,0.0,0.147,0.339,127.998,4,progressive-house
84007,3JiRG3zjef1biea1lH8MJ3,The Beach Boys,Best Christmas Songs 2022 | For under the Mistletoe,Frosty The Snowman - 1991 Remix,1,114551,False,0.426,0.473,5,-7.924,1,0.0335,0.353,0.0,0.0234,0.937,181.752,4,psych-rock
84031,7weuZfLzuEUsHq5jvpP3im,The Beach Boys,Weihnachtssongs,Little Saint Nick - 1991 Remix,0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,psych-rock
84041,5FUXLd5vcwtR36lGLtKsWb,The Beach Boys,pov: you are walking in a winter wonderland,Little Saint Nick - 1991 Remix,0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,psych-rock
84060,3JiRG3zjef1biea1lH8MJ3,The Beach Boys,Best Christmas Songs 2022 | For under the Mistletoe,Frosty The Snowman - 1991 Remix,1,114551,False,0.426,0.473,5,-7.924,1,0.0335,0.353,0.0,0.0234,0.937,181.752,4,psych-rock
84079,7weuZfLzuEUsHq5jvpP3im,The Beach Boys,Weihnachtssongs,Little Saint Nick - 1991 Remix,0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,psych-rock
84081,5FUXLd5vcwtR36lGLtKsWb,The Beach Boys,pov: you are walking in a winter wonderland,Little Saint Nick - 1991 Remix,0,118840,False,0.602,0.553,11,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,4,psych-rock
84728,4YgUcH7aKBmP5EeysIjvKD,Wishbone Ash,Argus (Expanded Edition),Leaf And Stream,50,246266,False,0.418,0.405,2,-10.714,0,0.0307,0.478,0.00482,0.117,0.433,82.7,4,psych-rock
84780,4YgUcH7aKBmP5EeysIjvKD,Wishbone Ash,Argus (Expanded Edition),Leaf And Stream,50,246266,False,0.418,0.405,2,-10.714,0,0.0307,0.478,0.00482,0.117,0.433,82.7,4,psych-rock
86871,7tdvNIkzAYUcCWxRi7NvhY,Štěpán Soukup,Tommy Poser,Alkoholka 2015,37,205250,False,0.622,0.738,8,-3.551,0,0.0301,0.000897,6.19e-06,0.105,0.466,125.005,4,punk
86917,7tdvNIkzAYUcCWxRi7NvhY,Štěpán Soukup,Tommy Poser,Alkoholka 2015,37,205250,False,0.622,0.738,8,-3.551,0,0.0301,0.000897,6.19e-06,0.105,0.466,125.005,4,punk
92388,6AuY8LkI0USenNbHzX1AVh,Toini & The Tomcats,Traction,Honey Bee,29,128466,False,0.577,0.826,11,-5.812,1,0.042,0.213,0.0,0.114,0.941,127.255,4,rockabilly
